envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
5527	39267000	38499000	39699000	40059000	39939000	38139000	39042328.3358321
5528	39264000	38496000	39696000	40056000	39936000	38136000	39045553.2233883
5529	39261000	38493000	39693000	40053000	39933000	38133000	39048778.1109445
5530	39282000	38490000	39690000	40050000	39930000	38250000	39052002.9985008
5531	39279000	38487000	39687000	40047000	39927000	38247000	39055227.886057
5532	39276000	38484000	39684000	40044000	39924000	38244000	39058452.7736132
5533	39273000	38481000	39681000	40041000	39921000	38241000	39061665.6671664
5534	39270000	38478000	39678000	40038000	39918000	38238000	39064878.5607196
5535	39267000	38475000	39675000	40035000	39915000	38235000	39068091.4542729
5536	39264000	38472000	39672000	40032000	39912000	38232000	39071292.3538231
5537	39261000	38469000	39669000	40029000	39909000	38229000	39074493.2533733
5538	39258000	38466000	39666000	40026000	39906000	38226000	39077682.1589205
5539	39255000	38463000	39663000	40023000	39903000	38223000	39080871.0644678
5540	39276000	38460000	39660000	40020000	40020000	38220000	39084035.982009
5541	39273000	38457000	39657000	40017000	40017000	38217000	39087212.8935532
5542	39270000	38454000	39654000	40014000	40014000	38214000	39090401.7991005
5543	39267000	38451000	39651000	40011000	40011000	38211000	39093590.7046477
5544	39264000	38448000	39648000	40008000	40008000	38208000	39096779.6101949
5545	39285000	38445000	39645000	40005000	40005000	38325000	39099968.5157421
5546	39282000	38442000	39642000	40002000	40002000	38322000	39103169.4152924
5547	39279000	38439000	39639000	39999000	39999000	38319000	39106370.3148426
5548	39276000	38436000	39636000	39996000	39996000	38316000	39109571.2143928
5549	39273000	38433000	39633000	39993000	39993000	38313000	39112772.113943
5550	39270000	38430000	39630000	39990000	39990000	38310000	39115985.0074963
5551	39267000	38427000	39627000	39987000	39987000	38307000	39119185.9070465
5552	39264000	38424000	39624000	39984000	39984000	38304000	39122386.8065967
5553	39285000	38421000	39621000	39981000	40101000	38301000	39125587.7061469
5554	39282000	38418000	39618000	39978000	40098000	38298000	39128776.6116941
5555	39279000	38415000	39615000	39975000	40095000	38295000	39131965.5172414
5556	39276000	38412000	39612000	39972000	40092000	38292000	39135166.4167916
5557	39273000	38409000	39609000	39969000	40089000	38289000	39138367.3163418
5558	39294000	38526000	39606000	39966000	40086000	38286000	39141580.2098951
5559	39291000	38523000	39603000	39963000	40083000	38283000	39144793.1034483
5560	39288000	38520000	39600000	39960000	40080000	38280000	39148005.9970015
5561	39285000	38517000	39597000	39957000	40077000	38277000	39151230.8845577
5562	39282000	38514000	39594000	39954000	40074000	38274000	39154431.7841079
5563	39279000	38511000	39591000	39951000	40071000	38271000	39157632.6836582
5564	39276000	38508000	39588000	39948000	40068000	38268000	39160833.5832084
5565	39273000	38505000	39585000	39945000	40065000	38265000	39164058.4707646
5566	39270000	38502000	39582000	39942000	40062000	38262000	39167283.3583208
5567	39267000	38499000	39579000	39939000	40059000	38259000	39170508.2458771
5568	39288000	38496000	39576000	39936000	40056000	38376000	39173733.1334333
5569	39285000	38493000	39573000	39933000	40053000	38373000	39176958.0209895
5570	39282000	38490000	39570000	39930000	40050000	38370000	39180170.9145427
5571	39279000	38487000	39567000	39927000	40047000	38367000	39183371.814093
5572	39276000	38484000	39564000	39924000	40044000	38364000	39186596.7016492
5573	39273000	38481000	39561000	39921000	40041000	38361000	39189821.5892054
5574	39270000	38478000	39558000	39918000	40038000	38358000	39193058.4707646
5575	39267000	38475000	39555000	39915000	40035000	38355000	39196307.3463268
5576	39264000	38472000	39552000	39912000	40032000	38352000	39199544.2278861
5577	39261000	38469000	39549000	39909000	40029000	38349000	39202781.1094453
5578	39282000	38466000	39546000	40026000	40026000	38346000	39206017.9910045
5579	39303000	38463000	39663000	40023000	40023000	38343000	39209254.8725637
5580	39324000	38460000	39660000	40020000	40020000	38460000	39212491.7541229
5581	39321000	38457000	39657000	40017000	40017000	38457000	39215728.6356822
5582	39318000	38454000	39654000	40014000	40014000	38454000	39218977.5112444
5583	39315000	38451000	39651000	40011000	40011000	38451000	39222226.3868066
5584	39312000	38448000	39648000	40008000	40008000	38448000	39225475.2623688
5585	39309000	38445000	39645000	40005000	40005000	38445000	39228736.131934
5586	39306000	38442000	39642000	40002000	40002000	38442000	39231997.0014993
5587	39303000	38439000	39639000	39999000	39999000	38439000	39235257.8710645
5588	39300000	38436000	39636000	39996000	39996000	38436000	39238530.7346327
5589	39297000	38433000	39633000	39993000	39993000	38433000	39241815.5922039
5590	39294000	38430000	39630000	39990000	39990000	38430000	39245112.4437781
5591	39291000	38427000	39627000	39987000	39987000	38427000	39248409.2953523
5592	39312000	38544000	39624000	39984000	39984000	38424000	39251706.1469265
5593	39333000	38541000	39621000	39981000	40101000	38421000	39255002.9985008
5594	39330000	38538000	39618000	39978000	40098000	38418000	39258299.850075
5595	39327000	38535000	39615000	39975000	40095000	38415000	39261596.7016492
5596	39324000	38532000	39612000	39972000	40092000	38412000	39264905.5472264
5597	39321000	38529000	39609000	39969000	40089000	38409000	39268214.3928036
5598	39342000	38526000	39606000	39966000	40086000	38526000	39271523.2383808
5599	39339000	38523000	39603000	39963000	40083000	38523000	39274832.083958
5600	39336000	38520000	39600000	39960000	40080000	38520000	39278116.9415292
5601	39381000	38637000	39597000	39957000	40077000	38637000	39281401.7991005
5602	39378000	38634000	39594000	39954000	40074000	38634000	39284686.6566717
5603	39399000	38631000	39591000	40071000	40071000	38631000	39287983.5082459
5604	39396000	38628000	39588000	40068000	40068000	38628000	39291280.3598201
5605	39393000	38625000	39585000	40065000	40065000	38625000	39294577.2113943
5606	39390000	38622000	39582000	40062000	40062000	38622000	39297874.0629685
5607	39387000	38619000	39579000	40059000	40059000	38619000	39301170.9145427
5608	39384000	38616000	39576000	40056000	40056000	38616000	39304455.7721139
5609	39381000	38613000	39573000	40053000	40053000	38613000	39307740.6296852
5610	39378000	38610000	39570000	40050000	40050000	38610000	39311013.4932534
5611	39375000	38607000	39567000	40047000	40047000	38607000	39314274.3628186
5612	39372000	38604000	39564000	40044000	40044000	38604000	39317535.2323838
5613	39369000	38601000	39561000	40041000	40041000	38601000	39320796.101949
5614	39366000	38598000	39558000	40038000	40038000	38598000	39324056.9715142
5615	39363000	38595000	39555000	40035000	40035000	38595000	39327305.8470765
5616	39384000	38712000	39552000	40032000	40032000	38592000	39330554.7226387
5617	39381000	38709000	39549000	40029000	40029000	38589000	39333815.5922039
5618	39378000	38706000	39546000	40026000	40026000	38586000	39337076.4617691
5619	39375000	38703000	39543000	40023000	40023000	38583000	39340349.3253373
5620	39372000	38700000	39540000	40020000	40020000	38580000	39343622.1889055
5621	39369000	38697000	39537000	40017000	40017000	38577000	39346895.0524738
5622	39366000	38694000	39534000	40014000	40014000	38574000	39350167.916042
5623	39363000	38691000	39531000	40011000	40011000	38571000	39353428.7856072
5624	39360000	38688000	39528000	40008000	40008000	38568000	39356701.6491754
5625	39357000	38685000	39525000	40005000	40005000	38565000	39359962.5187406
5626	39354000	38682000	39522000	40002000	40002000	38562000	39363235.3823088
5627	39375000	38799000	39519000	39999000	39999000	38559000	39366508.2458771
5628	39372000	38796000	39516000	39996000	39996000	38556000	39369805.0974513
5629	39369000	38793000	39513000	39993000	39993000	38553000	39373101.9490255
5630	39390000	38790000	39630000	39990000	39990000	38550000	39376398.8005997
5631	39387000	38787000	39627000	39987000	39987000	38547000	39379707.6461769
5632	39408000	38784000	39624000	40104000	39984000	38544000	39383016.4917541
5633	39405000	38781000	39621000	40101000	39981000	38541000	39386325.3373313
5634	39426000	38898000	39618000	40098000	39978000	38538000	39389646.1769115
5635	39447000	38895000	39615000	40095000	39975000	38655000	39392967.0164918
5636	39444000	38892000	39612000	40092000	39972000	38652000	39396287.856072
5637	39441000	38889000	39609000	40089000	39969000	38649000	39399620.6896552
5638	39438000	38886000	39606000	40086000	39966000	38646000	39402953.5232384
5639	39435000	38883000	39603000	40083000	39963000	38643000	39406286.3568216
5640	39456000	38880000	39600000	40200000	39960000	38640000	39409619.1904048
5641	39453000	38877000	39597000	40197000	39957000	38637000	39412952.023988
5642	39450000	38874000	39594000	40194000	39954000	38634000	39416284.8575712
5643	39471000	38871000	39711000	40191000	39951000	38631000	39419629.6851574
5644	39468000	38868000	39708000	40188000	39948000	38628000	39422974.5127436
5645	39465000	38865000	39705000	40185000	39945000	38625000	39426319.3403298
5646	39462000	38862000	39702000	40182000	39942000	38622000	39429652.173913
5647	39459000	38859000	39699000	40179000	39939000	38619000	39432985.0074963
5648	39480000	38856000	39816000	40176000	39936000	38616000	39436317.8410795
5649	39501000	38853000	39813000	40173000	40053000	38613000	39439650.6746627
5650	39498000	38850000	39810000	40170000	40050000	38610000	39442983.5082459
5651	39495000	38847000	39807000	40167000	40047000	38607000	39446304.3478261
5652	39516000	38844000	39804000	40284000	40044000	38604000	39449625.1874063
5653	39513000	38841000	39801000	40281000	40041000	38601000	39452946.0269865
5654	39558000	38838000	39798000	40278000	40158000	38718000	39456266.8665667
5655	39555000	38835000	39795000	40275000	40155000	38715000	39459575.7121439
5656	39552000	38832000	39792000	40272000	40152000	38712000	39462896.5517241
5657	39573000	38829000	39789000	40269000	40149000	38829000	39466217.3913044
5658	39570000	38826000	39786000	40266000	40146000	38826000	39469538.2308846
5659	39567000	38823000	39783000	40263000	40143000	38823000	39472871.0644678
5660	39564000	38820000	39780000	40260000	40140000	38820000	39476203.898051
5661	39561000	38817000	39777000	40257000	40137000	38817000	39479524.7376312
5662	39582000	38814000	39894000	40254000	40134000	38814000	39482845.5772114
5663	39579000	38811000	39891000	40251000	40131000	38811000	39486166.4167916
5664	39576000	38808000	39888000	40248000	40128000	38808000	39489487.2563718
5665	39573000	38805000	39885000	40245000	40125000	38805000	39492808.095952
5666	39570000	38802000	39882000	40242000	40122000	38802000	39496128.9355322
5667	39567000	38799000	39879000	40239000	40119000	38799000	39499461.7691154
5668	39564000	38796000	39876000	40236000	40116000	38796000	39502794.6026987
5669	39561000	38793000	39873000	40233000	40113000	38793000	39506127.4362819
5670	39558000	38790000	39870000	40230000	40110000	38790000	39509472.2638681
5671	39555000	38787000	39867000	40227000	40107000	38787000	39512817.0914543
5672	39552000	38784000	39864000	40224000	40104000	38784000	39516173.9130435
5673	39549000	38781000	39861000	40221000	40101000	38781000	39519518.7406297
5674	39546000	38778000	39858000	40218000	40098000	38778000	39522863.5682159
5675	39543000	38775000	39855000	40215000	40095000	38775000	39526220.3898051
5676	39540000	38772000	39852000	40212000	40092000	38772000	39529565.2173913
5677	39537000	38769000	39849000	40209000	40089000	38769000	39532910.0449775
5678	39558000	38886000	39846000	40206000	40086000	38766000	39536266.8665667
5679	39555000	38883000	39843000	40203000	40083000	38763000	39539635.6821589
5680	39552000	38880000	39840000	40200000	40080000	38760000	39543016.4917541
5681	39549000	38877000	39837000	40197000	40077000	38757000	39546397.3013493
5682	39546000	38874000	39834000	40194000	40074000	38754000	39549778.1109445
5683	39543000	38871000	39831000	40191000	40071000	38751000	39553170.9145427
5684	39540000	38868000	39828000	40188000	40068000	38748000	39556563.7181409
5685	39537000	38865000	39825000	40185000	40065000	38745000	39559956.5217391
5686	39534000	38862000	39822000	40182000	40062000	38742000	39563337.3313343
5687	39531000	38859000	39819000	40179000	40059000	38739000	39566718.1409295
5688	39552000	38856000	39816000	40176000	40056000	38856000	39570086.9565217
5689	39549000	38853000	39813000	40173000	40053000	38853000	39573455.7721139
5690	39570000	38850000	39810000	40170000	40170000	38850000	39576824.5877061
5691	39567000	38847000	39807000	40167000	40167000	38847000	39580193.4032983
5692	39564000	38844000	39804000	40164000	40164000	38844000	39583562.2188906
5693	39561000	38841000	39801000	40161000	40161000	38841000	39586931.0344828
5694	39558000	38838000	39798000	40158000	40158000	38838000	39590311.844078
5695	39555000	38835000	39795000	40155000	40155000	38835000	39593704.6476762
5696	39552000	38832000	39792000	40152000	40152000	38832000	39597109.4452774
5697	39549000	38829000	39789000	40149000	40149000	38829000	39600526.2368816
5698	39594000	38946000	39786000	40146000	40266000	38826000	39603943.0284858
5699	39591000	38943000	39783000	40143000	40263000	38823000	39607359.82009
5700	39612000	38940000	39780000	40260000	40260000	38820000	39610776.6116941
5701	39609000	38937000	39777000	40257000	40257000	38817000	39614193.4032984
5702	39606000	38934000	39774000	40254000	40254000	38814000	39617610.1949025
5703	39627000	38931000	39771000	40251000	40371000	38811000	39621026.9865067
5704	39624000	38928000	39768000	40248000	40368000	38808000	39624431.7841079
5705	39621000	38925000	39765000	40245000	40365000	38805000	39627824.5877061
5706	39618000	38922000	39762000	40242000	40362000	38802000	39631217.3913044
5707	39639000	39039000	39759000	40239000	40359000	38799000	39634610.1949025
5708	39636000	39036000	39756000	40236000	40356000	38796000	39637991.0044978
5709	39633000	39033000	39753000	40233000	40353000	38793000	39641371.814093
5710	39630000	39030000	39750000	40230000	40350000	38790000	39644740.6296852
5711	39651000	39027000	39747000	40347000	40347000	38787000	39648109.4452774
5712	39648000	39024000	39744000	40344000	40344000	38784000	39651478.2608696
5713	39669000	39021000	39861000	40341000	40341000	38781000	39654859.0704648
5714	39666000	39018000	39858000	40338000	40338000	38778000	39658227.886057
5715	39663000	39015000	39855000	40335000	40335000	38775000	39661596.7016492
5716	39660000	39012000	39852000	40332000	40332000	38772000	39664965.5172414
5717	39657000	39009000	39849000	40329000	40329000	38769000	39668334.3328336
5718	39654000	39006000	39846000	40326000	40326000	38766000	39671703.1484258
5719	39675000	39003000	39843000	40443000	40323000	38763000	39675071.964018
5720	39672000	3.9e+07	39840000	40440000	40320000	38760000	39678440.7796102
5721	39669000	38997000	39837000	40437000	40317000	38757000	39681821.5892054
5722	39666000	38994000	39834000	40434000	40314000	38754000	39685202.3988006
5723	39663000	38991000	39831000	40431000	40311000	38751000	39688583.2083958
5724	39684000	38988000	39828000	40548000	40308000	38748000	39691964.017991
5725	39705000	39105000	39825000	40545000	40305000	38745000	39695344.8275862
5726	39702000	39102000	39822000	40542000	40302000	38742000	39698725.6371814
5727	39699000	39099000	39819000	40539000	40299000	38739000	39702106.4467766
5728	39696000	39096000	39816000	40536000	40296000	38736000	39705487.2563718
5729	39693000	39093000	39813000	40533000	40293000	38733000	39708868.065967
5730	39714000	39090000	39810000	40530000	40290000	38850000	39712248.8755622
5731	39711000	39087000	39807000	40527000	40287000	38847000	39715629.6851574
5732	39708000	39084000	39804000	40524000	40284000	38844000	39718998.5007496
5733	39705000	39081000	39801000	40521000	40281000	38841000	39722367.3163418
5734	39702000	39078000	39798000	40518000	40278000	38838000	39725736.131934
5735	39723000	39075000	39795000	40515000	40275000	38955000	39729104.9475262
5736	39720000	39072000	39792000	40512000	40272000	38952000	39732473.7631184
5737	39717000	39069000	39789000	40509000	40269000	38949000	39735842.5787106
5738	39738000	39066000	39786000	40626000	40266000	38946000	39739211.3943028
5739	39759000	39063000	39783000	40623000	40383000	38943000	39742568.2158921
5740	39756000	39060000	39780000	40620000	40380000	38940000	39745913.0434783
5741	39753000	39057000	39777000	40617000	40377000	38937000	39749257.8710645
5742	39774000	39054000	39774000	40614000	40374000	39054000	39752614.6926537
5743	39819000	39051000	39891000	40731000	40371000	39051000	39755995.5022489
5744	39816000	39048000	39888000	40728000	40368000	39048000	39759376.3118441
5745	39813000	39045000	39885000	40725000	40365000	39045000	39762745.1274363
5746	39834000	39042000	39882000	40722000	40482000	39042000	39766113.9430285
5747	39855000	39039000	39999000	40719000	40479000	39039000	39769482.7586207
5748	39852000	39036000	39996000	40716000	40476000	39036000	39772851.5742129
5749	39849000	39033000	39993000	40713000	40473000	39033000	39776208.3958021
5750	39846000	39030000	39990000	40710000	40470000	39030000	39779565.2173913
5751	39843000	39027000	39987000	40707000	40467000	39027000	39782922.0389805
5752	39840000	39024000	39984000	40704000	40464000	39024000	39786266.8665667
5753	39861000	39021000	39981000	40821000	40461000	39021000	39789611.6941529
5754	39882000	39018000	39978000	40818000	40458000	39138000	39792956.5217391
5755	39879000	39015000	39975000	40815000	40455000	39135000	39796301.3493253
5756	39876000	39012000	39972000	40812000	40452000	39132000	39799646.1769115
5757	39873000	39009000	39969000	40809000	40449000	39129000	39802991.0044978
5758	39870000	39006000	39966000	40806000	40446000	39126000	39806335.832084
5759	39867000	39003000	39963000	40803000	40443000	39123000	39809680.6596702
5760	39888000	39120000	39960000	40800000	40440000	39120000	39813013.4932534
5761	39885000	39117000	39957000	40797000	40437000	39117000	39816358.3208396
5762	39882000	39114000	39954000	40794000	40434000	39114000	39819703.1484258
5763	39879000	39111000	39951000	40791000	40431000	39111000	39823059.970015
5764	39876000	39108000	39948000	40788000	40428000	39108000	39826404.7976012
5765	39897000	39105000	40065000	40785000	40425000	39105000	39829737.6311844
5766	39894000	39102000	40062000	40782000	40422000	39102000	39833070.4647676
5767	39891000	39099000	40059000	40779000	40419000	39099000	39836403.2983508
5768	39912000	39096000	40176000	40776000	40416000	39096000	39839724.137931
5769	39909000	39093000	40173000	40773000	40413000	39093000	39843056.9715142
5770	39906000	39090000	40170000	40770000	40410000	39090000	39846389.8050975
5771	39951000	39087000	40167000	40887000	40527000	39087000	39849722.6386807
5772	39948000	39084000	40164000	40884000	40524000	39084000	39853055.4722639
5773	39945000	39081000	40161000	40881000	40521000	39081000	39856388.3058471
5774	39942000	39078000	40158000	40878000	40518000	39078000	39859721.1394303
5775	39963000	39075000	40155000	40875000	40635000	39075000	39863065.9670165
5776	39960000	39072000	40152000	40872000	40632000	39072000	39866410.7946027
5777	39957000	39069000	40149000	40869000	40629000	39069000	39869743.6281859
5778	39954000	39066000	40146000	40866000	40626000	39066000	39873064.4677661
5779	39951000	39063000	40143000	40863000	40623000	39063000	39876385.3073463
5780	39996000	39060000	40140000	40980000	40620000	39180000	39879706.1469265
5781	39993000	39057000	40137000	40977000	40617000	39177000	39883026.9865067
5782	39990000	39054000	40134000	40974000	40614000	39174000	39886347.826087
5783	39987000	39051000	40131000	40971000	40611000	39171000	39889668.6656672
5784	39984000	39048000	40128000	40968000	40608000	39168000	39892989.5052474
5785	39981000	39045000	40125000	40965000	40605000	39165000	39896310.3448276
5786	39978000	39042000	40122000	40962000	40602000	39162000	39899631.1844078
5787	39975000	39039000	40119000	40959000	40599000	39159000	39902940.029985
5788	39972000	39036000	40116000	40956000	40596000	39156000	39906248.8755622
5789	39969000	39033000	40113000	40953000	40593000	39153000	39909569.7151424
5790	39966000	39030000	40110000	40950000	40590000	39150000	39912878.5607196
5791	39963000	39027000	40107000	40947000	40587000	39147000	39916199.4002998
5792	39960000	39024000	40104000	40944000	40584000	39144000	39919520.2398801
5793	39957000	39021000	40101000	40941000	40581000	39141000	39922841.0794603
5794	39978000	39018000	40098000	40938000	40578000	39258000	39926161.9190405
5795	39999000	39015000	40095000	41055000	40575000	39255000	39929494.7526237
5796	39996000	39012000	40092000	41052000	40572000	39252000	39932839.5802099
5797	39993000	39009000	40089000	41049000	40569000	39249000	39936196.4017991
5798	39990000	39006000	40086000	41046000	40566000	39246000	39939541.2293853
5799	40011000	39003000	40083000	41043000	40683000	39243000	39942886.0569715
5800	40056000	39120000	40080000	41040000	40680000	39360000	39946230.8845577
5801	40053000	39117000	40077000	41037000	40677000	39357000	39949575.7121439
5802	40050000	39114000	40074000	41034000	40674000	39354000	39952920.5397301
5803	40047000	39111000	40071000	41031000	40671000	39351000	39956277.3613193
5804	40044000	39108000	40068000	41028000	40668000	39348000	39959634.1829085
5805	40041000	39105000	40065000	41025000	40665000	39345000	39962979.0104948
5806	40038000	39102000	40062000	41022000	40662000	39342000	39966299.850075
5807	40035000	39099000	40059000	41019000	40659000	39339000	39969620.6896552
5808	40032000	39096000	40056000	41016000	40656000	39336000	39972929.5352324
5809	40053000	39093000	40053000	41013000	40653000	39453000	39976238.3808096
5810	40050000	39090000	40050000	41010000	40650000	39450000	39979559.2203898
5811	40047000	39087000	40047000	41007000	40647000	39447000	39982880.05997
5812	40044000	39084000	40044000	41004000	40644000	39444000	39986200.8995502
5813	40089000	39081000	40161000	41001000	40641000	39561000	39989521.7391304
5814	40086000	39078000	40158000	40998000	40638000	39558000	39992854.5727136
5815	40083000	39075000	40155000	40995000	40635000	39555000	39996199.4002998
5816	40104000	39192000	40152000	40992000	40632000	39552000	39999556.2218891
5817	40101000	39189000	40149000	40989000	40629000	39549000	40002913.0434783
5818	40098000	39186000	40146000	40986000	40626000	39546000	40006269.8650675
5819	40095000	39183000	40143000	40983000	40623000	39543000	40009626.6866567
5820	40092000	39180000	40140000	40980000	40620000	39540000	40012995.5022489
5821	40089000	39177000	40137000	40977000	40617000	39537000	40016364.3178411
5822	40086000	39174000	40134000	40974000	40614000	39534000	40019733.1334333
5823	40083000	39171000	40131000	40971000	40611000	39531000	40023101.9490255
5824	40080000	39168000	40128000	40968000	40608000	39528000	40026482.7586207
5825	40077000	39165000	40125000	40965000	40605000	39525000	40029863.5682159
5826	40074000	39162000	40122000	40962000	40602000	39522000	40033232.3838081
5827	40071000	39159000	40119000	40959000	40599000	39519000	40036601.1994003
5828	40068000	39156000	40116000	40956000	40596000	39516000	40039970.0149925
5829	40065000	39153000	40113000	40953000	40593000	39513000	40043326.8365817
5830	40086000	39150000	40230000	40950000	40590000	39510000	40046695.6521739
5831	40083000	39147000	40227000	40947000	40587000	39507000	40050076.4617691
5832	40080000	39144000	40224000	40944000	40584000	39504000	40053445.2773613
5833	40077000	39141000	40221000	40941000	40581000	39501000	40056826.0869565
5834	40074000	39138000	40218000	40938000	40578000	39498000	40060206.8965517
5835	40071000	39135000	40215000	40935000	40575000	39495000	40063587.7061469
5836	40068000	39132000	40212000	40932000	40572000	39492000	40066956.5217391
5837	40065000	39129000	40209000	40929000	40569000	39489000	40070325.3373313
5838	40062000	39126000	40206000	40926000	40566000	39486000	40073694.1529235
5839	40107000	39123000	40203000	40923000	40683000	39603000	40077062.9685157
5840	40104000	39120000	40200000	40920000	40680000	39600000	40080419.7901049
5841	40101000	39117000	40197000	40917000	40677000	39597000	40083764.6176911
5842	40098000	39114000	40194000	40914000	40674000	39594000	40087109.4452774
5843	40095000	39111000	40191000	40911000	40671000	39591000	40090454.2728636
5844	40092000	39108000	40188000	40908000	40668000	39588000	40093799.1004498
5845	40113000	39105000	40185000	41025000	40665000	39585000	40097143.928036
5846	40110000	39102000	40182000	41022000	40662000	39582000	40100488.7556222
5847	40131000	39099000	40179000	41139000	40659000	39579000	40103821.5892054
5848	40128000	39096000	40176000	41136000	40656000	39576000	40107154.4227886
5849	40149000	39213000	40173000	41133000	40653000	39573000	40110487.2563718
5850	40146000	39210000	40170000	41130000	40650000	39570000	40113832.083958
5851	40143000	39207000	40167000	41127000	40647000	39567000	40117176.9115442
5852	40140000	39204000	40164000	41124000	40644000	39564000	40120509.7451274
5853	40137000	39201000	40161000	41121000	40641000	39561000	40123854.5727136
5854	40134000	39198000	40158000	41118000	40638000	39558000	40127199.4002998
5855	40155000	39195000	40275000	41115000	40635000	39555000	40130544.2278861
5856	40152000	39192000	40272000	41112000	40632000	39552000	40133889.0554723
5857	40197000	39189000	40389000	41109000	40629000	39669000	40137233.8830585
5858	40194000	39186000	40386000	41106000	40626000	39666000	40140578.7106447
5859	40191000	39183000	40383000	41103000	40623000	39663000	40143911.5442279
5860	40188000	39180000	40380000	41100000	40620000	39660000	40147232.3838081
5861	40185000	39177000	40377000	41097000	40617000	39657000	40150553.2233883
5862	40182000	39174000	40374000	41094000	40614000	39654000	40153886.0569715
5863	40179000	39171000	40371000	41091000	40611000	39651000	40157206.8965517
5864	40176000	39168000	40368000	41088000	40608000	39648000	40160527.7361319
5865	40173000	39165000	40365000	41085000	40605000	39645000	40163848.5757121
5866	40170000	39162000	40362000	41082000	40602000	39642000	40167169.4152924
5867	40167000	39159000	40359000	41079000	40599000	39639000	40170490.2548726
5868	40188000	39156000	40476000	41076000	40596000	39636000	40173811.0944528
5869	40209000	39153000	40473000	41073000	40713000	39633000	40177119.94003
5870	40206000	39150000	40470000	41070000	40710000	39630000	40180428.7856072
5871	40203000	39147000	40467000	41067000	40707000	39627000	40183773.6131934
5872	40200000	39144000	40464000	41064000	40704000	39624000	40187118.4407796
5873	40197000	39141000	40461000	41061000	40701000	39621000	40190463.2683658
5874	40218000	39138000	40578000	41058000	40698000	39618000	40193808.095952
5875	40215000	39135000	40575000	41055000	40695000	39615000	40197152.9235382
5876	40212000	39132000	40572000	41052000	40692000	39612000	40200509.7451274
5877	40209000	39129000	40569000	41049000	40689000	39609000	40203866.5667166
5878	40206000	39126000	40566000	41046000	40686000	39606000	40207223.3883059
5879	40227000	39123000	40563000	41043000	40803000	39603000	40210568.2158921
5880	40224000	39120000	40560000	41040000	40800000	39600000	40213913.0434783
5881	40221000	39117000	40557000	41037000	40797000	39597000	40217257.8710645
5882	40218000	39114000	40554000	41034000	40794000	39594000	40220602.6986507
5883	40263000	39231000	40551000	41031000	40791000	39711000	40223947.5262369
5884	40284000	39228000	40548000	41028000	40908000	39708000	40227292.3538231
5885	40281000	39225000	40545000	41025000	40905000	39705000	40230637.1814093
5886	40278000	39222000	40542000	41022000	40902000	39702000	40233994.0029985
5887	40275000	39219000	40539000	41019000	40899000	39699000	40237350.8245877
5888	40272000	39216000	40536000	41016000	40896000	39696000	40240707.6461769
5889	40269000	39213000	40533000	41013000	40893000	39693000	40244076.4617691
5890	40266000	39210000	40530000	41010000	40890000	39690000	40247433.2833583
5891	40287000	39207000	40527000	41007000	40887000	39807000	40250778.1109445
5892	40308000	39204000	40524000	41004000	40884000	39924000	40254122.9385307
5893	40305000	39201000	40521000	41001000	40881000	39921000	40257479.7601199
5894	40302000	39198000	40518000	40998000	40878000	39918000	40260824.5877062
5895	40299000	39195000	40515000	40995000	40875000	39915000	40264169.4152924
5896	40296000	39192000	40512000	40992000	40872000	39912000	40267514.2428786
5897	40293000	39189000	40509000	40989000	40869000	39909000	40270847.0764618
5898	40314000	39186000	40506000	41106000	40866000	39906000	40274179.910045
5899	40311000	39183000	40503000	41103000	40863000	39903000	40277512.7436282
5900	40332000	39300000	40500000	41100000	40860000	39900000	40280845.5772114
5901	40329000	39297000	40497000	41097000	40857000	39897000	40284178.4107946
5902	40326000	39294000	40494000	41094000	40854000	39894000	40287511.2443778
5903	40347000	39411000	40491000	41091000	40851000	39891000	40290844.077961
5904	40344000	39408000	40488000	41088000	40848000	39888000	40294176.9115442
5905	40341000	39405000	40485000	41085000	40845000	39885000	40297509.7451274
5906	40338000	39402000	40482000	41082000	40842000	39882000	40300842.5787106
5907	40335000	39399000	40479000	41079000	40839000	39879000	40304187.4062968
5908	40332000	39396000	40476000	41076000	40836000	39876000	40307532.2338831
5909	40329000	39393000	40473000	41073000	40833000	39873000	40310877.0614693
5910	40326000	39390000	40470000	41070000	40830000	39870000	40314209.8950525
5911	40323000	39387000	40467000	41067000	40827000	39867000	40317542.7286357
5912	40320000	39384000	40464000	41064000	40824000	39864000	40320875.5622189
5913	40341000	39381000	40461000	41061000	40821000	39981000	40324208.3958021
5914	40362000	39378000	40458000	41058000	40938000	39978000	40327541.2293853
5915	40359000	39375000	40455000	41055000	40935000	39975000	40330886.0569715
5916	40356000	39372000	40452000	41052000	40932000	39972000	40334230.8845577
5917	40353000	39369000	40449000	41049000	40929000	39969000	40337575.7121439
5918	40374000	39486000	40446000	41046000	40926000	39966000	40340920.5397301
5919	40371000	39483000	40443000	41043000	40923000	39963000	40344265.3673163
5920	40368000	39480000	40440000	41040000	40920000	39960000	40347622.1889055
5921	40365000	39477000	40437000	41037000	40917000	39957000	40350979.0104948
5922	40386000	39474000	40434000	41154000	40914000	39954000	40354335.832084
5923	40383000	39471000	40431000	41151000	40911000	39951000	40357704.6476762
5924	40380000	39468000	40428000	41148000	40908000	39948000	40361073.4632684
5925	40377000	39465000	40425000	41145000	40905000	39945000	40364442.2788606
5926	40398000	39462000	40422000	41142000	40902000	40062000	40367811.0944528
